customerID,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,TechSupport,OnlineSecurity,PaymentMethod,PaperlessBilling,NumServices,MonthlyCharges,TotalCharges,Churn
CUST-11510,0,No,No,24,Month-to-month,Fiber optic,Yes,No internet service,Electronic check,Yes,2,83.24,2034.72,Yes
CUST-11511,0,No,Yes,16,Month-to-month,No,Yes,No internet service,Electronic check,Yes,4,35.91,535.58,Yes
CUST-11512,0,No,Yes,54,Month-to-month,DSL,Yes,No,Electronic check,No,2,56.83,3006.63,Yes
CUST-11513,0,Yes,No,24,Two year,Fiber optic,No,No,Bank transfer,Yes,1,62.26,1514.17,No
CUST-11514,0,Yes,Yes,18,Month-to-month,No,No,No,,Yes,2,25.61,509.72,No
CUST-11515,0,Yes,No,67,One year,DSL,No,No,Bank transfer,No,2,56.41,3763.27,No
CUST-11516,0,Yes,No,35,Two year,DSL,No,No,Bank transfer,No,1,50.49,1783.33,Yes
CUST-11517,0,Yes,No,3,Month-to-month,Fiber optic,No,Yes,Mailed check,No,5,89.26,251.15,Yes
CUST-11518,0,No,Yes,36,One year,Fiber optic,Yes,Yes,Mailed check,No,3,83.27,3026.6,Yes
CUST-11519,0,Yes,No,33,Month-to-month,No,Yes,No,Bank transfer,Yes,4,40.03,1364.79,No
CUST-11520,0,Yes,No,63,One year,No,No,No,Credit card,Yes,4,37.94,2379.71,No
CUST-11521,0,Yes,No,51,Month-to-month,Fiber optic,No,No,Electronic check,Yes,5,97.67,4940.07,Yes
CUST-11522,0,No,Yes,13,Two year,DSL,No internet service,Yes,Credit card,No,5,69.41,844.05,No
CUST-11523,0,No,Yes,10,Month-to-month,Fiber optic,Yes,No internet service,Electronic check,Yes,4,91.07,947.73,Yes
CUST-11524,1,No,No,44,Month-to-month,No,No,No internet service,Mailed check,Yes,6,57.28,2474.86,No
CUST-11525,0,No,No,3,Two year,Fiber optic,Yes,No,Mailed check,Yes,4,92.97,293.79,No
CUST-11526,1,No,No,23,Two year,No,No,No internet service,Electronic check,Yes,1,34.95,834.95,No
CUST-11527,1,No,Yes,10,One year,Fiber optic,Yes,No internet service,Electronic check,Yes,6,92.97,909.65,No
CUST-11528,0,Yes,No,1,One year,DSL,No,Yes,Electronic check,No,5,57.95,51.3,Yes
CUST-11529,0,No,Yes,67,Month-to-month,Fiber optic,Yes,Yes,Electronic check,Yes,3,82.66,5578.18,Yes
CUST-11530,0,No,Yes,6,One year,Fiber optic,Yes,Yes,Bank transfer,No,3,82.15,460.57,No
CUST-11531,0,Yes,No,0,Month-to-month,DSL,No,Yes,Electronic check,No,6,80.76, ,No
CUST-11532,0,No,No,68,Month-to-month,Fiber optic,No,No,Credit card,Yes,3,76.72,5207.58,No
CUST-11533,0,No,Yes,13,Two year,Fiber optic,No,Yes,Credit card,No,3,83.03,1130.51,No
CUST-11534,1,No,No,59,One year,DSL,No,No internet service,Electronic check,Yes,5,69.93,4190.3,No
CUST-11535,0,Yes,Yes,2,Month-to-month,Fiber optic,No internet service,No,Electronic check,Yes,2,79.6,155.25,Yes
CUST-11536,0,No,Yes,11,Month-to-month,Fiber optic,No,No,Mailed check,Yes,3,82.47,878.69,Yes
CUST-11537,0,No,No,8,Two year,Fiber optic,No,No internet service,Credit card,No,5,94.65,799.76,No
CUST-11538,0,Yes,No,51,Month-to-month,Fiber optic,No internet service,No internet service,Mailed check,No,2,85.47,4292.2,Yes
CUST-11539,0,Yes,No,45,Month-to-month,No,No,No,Electronic check,Yes,1,33.71,1526.85,No
CUST-11540,0,Yes,No,34,Month-to-month,No,No,No internet service,Credit card,No,3,33.7,1144.04,No
CUST-11541,0,Yes,Yes,17,Month-to-month,Fiber optic,No,No internet service,Mailed check,No,2,74.1,1311.45,Yes
CUST-11542,0,No,No,6,Month-to-month,DSL,Yes,No,Mailed check,No,3,67.71,462.06,Yes
CUST-11543,0,No,No,41,Two year,Fiber optic,No,No internet service,Credit card,Yes,1,68.03,2751.53,No
CUST-11544,0,Yes,Yes,16,Month-to-month,DSL,No,Yes,Credit card,No,4,73.74,1186.55,Yes
CUST-11545,0,Yes,No,43,Month-to-month,No,No,No,Mailed check,No,4,46.06,1957.76,No
CUST-11546,1,No,Yes,50,One year,Fiber optic,No internet service,No,Electronic check,Yes,2,87.94,4385.27,No
CUST-11547,0,Yes,No,62,One year,Fiber optic,Yes,Yes,Mailed check,No,4,92.11,5735.52,No
CUST-11548,0,No,No,36,One year,Fiber optic,Yes,Yes,Electronic check,Yes,1,61.83,2212.48,No
CUST-11549,0,Yes,Yes,0,One year,Fiber optic,No,Yes,Mailed check,No,1,68.27, ,Yes
CUST-11550,0,Yes,No,20,One year,No,No,No,Electronic check,No,3,35.34,745.09,No
CUST-11551,0,No,Yes,62,One year,DSL,No,Yes,Bank transfer,Yes,1,45.45,2878.51,No
CUST-11552,0,Yes,No,38,Two year,No,No,No,Bank transfer,Yes,6,45.11,1725.73,No
CUST-11553,1,No,Yes,45,One year,DSL,No,No internet service,Credit card,No,2,57.68,2600.31,No
CUST-11554,0,Yes,Yes,33,Two year,Fiber optic,No internet service,No,Credit card,No,3,82.48,2677.55,No
CUST-11555,0,No,No,11,Month-to-month,No,No,No,Electronic check,No,2,21.69,302.02,Yes
CUST-11556,0,No,No,65,One year,Fiber optic,Yes,Yes,Electronic check,No,3,88.81,5792.48,No
CUST-11557,0,No,Yes,56,One year,DSL,No,No internet service,Mailed check,Yes,1,52.59,2950.49,No
CUST-11558,0,Yes,No,72,Month-to-month,No,No,Yes,Electronic check,Yes,6,45.51,3280.12,No
CUST-11559,0,No,Yes,62,Two year,No,Yes,No,Electronic check,No,2,33.27,2077.17,No
CUST-11560,0,No,No,21,Month-to-month,DSL,Yes,No,Bank transfer,Yes,3,59.07,1271.34,No
CUST-11561,0,Yes,No,18,Month-to-month,Fiber optic,No,No internet service,Mailed check,No,6,104.99,1925.64,Yes
CUST-11562,0,Yes,Yes,18,Two year,No,No,No internet service,Electronic check,Yes,3,34.41,683.81,No
CUST-11563,0,No,No,67,Month-to-month,DSL,No internet service,No internet service,Mailed check,Yes,5,75.44,5064.19,No
CUST-11564,0,Yes,No,40,Month-to-month,Fiber optic,No,No,Credit card,No,1,63.26,2600.57,Yes
CUST-11565,0,No,No,33,Month-to-month,Fiber optic,Yes,No,Bank transfer,No,2,81.76,2740.39,Yes
CUST-11566,0,No,No,70,Two year,DSL,No,No,Electronic check,No,5,65.11,4555.29,No
CUST-11567,0,Yes,No,44,Month-to-month,No,No,Yes,Mailed check,Yes,2,23.85,982.71,No
CUST-11568,0,No,No,66,One year,DSL,No internet service,Yes,Credit card,No,3,65.45,4323.12,No
CUST-11569,1,No,No,71,Two year,No,No,No internet service,Electronic check,Yes,1,29.83,2180.27,No
CUST-11570,0,Yes,No,5,One year,Fiber optic,No,No internet service,Bank transfer,No,4,75.96,348.79,Yes
CUST-11571,0,No,No,26,Two year,Fiber optic,No internet service,No,Bank transfer,No,3,87.79,2285.84,Yes
CUST-11572,0,Yes,No,53,Two year,Fiber optic,No,Yes,Bank transfer,Yes,6,100.56,5336.29,Yes
CUST-11573,0,Yes,No,59,Month-to-month,Fiber optic,Yes,Yes,Electronic check,No,3,79.16,4708.13,Yes
CUST-11574,0,No,No,10,Two year,No,No,No,Credit card,Yes,5,37.49,359.39,No
CUST-11575,0,Yes,No,23,Month-to-month,Fiber optic,No,Yes,Electronic check,Yes,6,87.46,1976.8,Yes
CUST-11576,0,No,No,40,Month-to-month,Fiber optic,No,No,Electronic check,No,6,94.97,3821.6,Yes
CUST-11577,1,Yes,No,58,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,Yes,5,91.44,5273.78,No
CUST-11578,0,No,No,8,One year,DSL,Yes,Yes,Mailed check,No,4,67.78,468.82,No
CUST-11579,1,Yes,No,43,Month-to-month,DSL,No,Yes,,Yes,3,60.12,2658.77,Yes
CUST-11580,0,No,No,21,One year,Fiber optic,Yes,No,Bank transfer,Yes,1,68.14,1468.02,No
CUST-11581,0,No,No,15,Month-to-month,Fiber optic,Yes,No,Credit card,No,1,75.93,1214.29,Yes
CUST-11582,0,No,No,37,Month-to-month,Fiber optic,No,No,Electronic check,Yes,3,81.98,3068.22,Yes
CUST-11583,0,No,Yes,30,Month-to-month,Fiber optic,No,No,Credit card,No,4,82.39,2498.91,No
CUST-11584,0,No,No,46,Two year,Fiber optic,No,No internet service,Credit card,Yes,1,64.96,3002.94,No
CUST-11585,0,No,Yes,23,Month-to-month,Fiber optic,No,No,Electronic check,Yes,6,100.75,2309.81,No
CUST-11586,0,No,Yes,60,Month-to-month,Fiber optic,Yes,No,Bank transfer,Yes,6,99.68,6001.28,No
CUST-11587,0,No,No,5,Month-to-month,No,No,Yes,Credit card,Yes,1,27.84,117.07,No
CUST-11588,0,No,No,62,Month-to-month,DSL,No,No,Credit card,Yes,1,45.13,2755.29,Yes
CUST-11589,0,No,No,2,One year,Fiber optic,No,No,Mailed check,Yes,6,98.03,182.77,Yes
CUST-11590,0,Yes,Yes,53,Month-to-month,DSL,No,No internet service,Credit card,Yes,2,45.75,2476.41,No
CUST-11591,1,No,No,25,Month-to-month,No,No internet service,No internet service,Bank transfer,Yes,2,23.08,527.7,No
CUST-11592,0,No,No,27,Two year,Fiber optic,No internet service,No,Electronic check,Yes,2,79.2,2089.74,No
CUST-11593,0,Yes,No,1,Month-to-month,Fiber optic,No,No internet service,Electronic check,Yes,5,94.07,117.72,Yes
CUST-11594,0,Yes,No,51,Month-to-month,No,No,Yes,Mailed check,Yes,1,18.0,901.4,No
CUST-11595,1,No,No,12,One year,Fiber optic,No,No,Mailed check,Yes,2,72.65,891.22,Yes
CUST-11596,0,Yes,Yes,48,One year,DSL,No internet service,Yes,Electronic check,Yes,3,56.31,2742.47,No
CUST-11597,0,Yes,Yes,52,One year,Fiber optic,No,Yes,Electronic check,Yes,4,93.75,4893.46,No
CUST-11598,1,Yes,Yes,61,Month-to-month,DSL,No,No,Credit card,Yes,6,67.12,4069.03,No
CUST-11599,1,Yes,No,51,Month-to-month,No,No,No,Bank transfer,Yes,2,29.84,1573.16,Yes
CUST-11600,0,No,Yes,22,Month-to-month,Fiber optic,No,No,Electronic check,No,2,80.47,1800.02,Yes
CUST-11601,0,No,Yes,53,Month-to-month,Fiber optic,No internet service,No internet service,Electronic check,Yes,4,86.5,4585.57,No
CUST-11602,0,No,Yes,60,Month-to-month,No,No internet service,No,Electronic check,Yes,3,35.11,2105.74,No
CUST-11603,0,No,Yes,23,Two year,No,Yes,No internet service,Electronic check,No,4,29.93,703.35,No
CUST-11604,0,No,No,9,One year,Fiber optic,Yes,No internet service,Bank transfer,Yes,2,75.07,663.15,No
CUST-11605,0,Yes,Yes,64,Month-to-month,DSL,No,No internet service,Electronic check,Yes,4,71.61,4517.79,No
CUST-11606,0,No,No,10,Month-to-month,Fiber optic,No,Yes,Credit card,No,6,106.03,1090.31,Yes
CUST-11607,0,Yes,Yes,43,One year,No,No internet service,No,Electronic check,No,5,47.56,2072.71,No
CUST-11608,0,Yes,Yes,17,Month-to-month,No,No,No,Electronic check,No,5,49.1,742.66,No
CUST-11609,0,No,Yes,9,Month-to-month,Fiber optic,No internet service,No internet service,Credit card,No,1,63.54,592.29,Yes
CUST-11610,1,No,No,56,Month-to-month,DSL,No,Yes,Mailed check,Yes,6,66.31,3783.62,Yes
CUST-11611,0,Yes,Yes,10,One year,DSL,Yes,No,Mailed check,No,5,65.63,611.19,No
CUST-11612,0,No,No,48,One year,No,Yes,No,Electronic check,Yes,4,52.49,2516.59,No
CUST-11613,0,Yes,Yes,50,Month-to-month,DSL,No,Yes,Bank transfer,No,1,47.62,2373.72,No
CUST-11614,0,Yes,No,4,Month-to-month,Fiber optic,Yes,No internet service,Mailed check,Yes,4,92.47,436.3,Yes
CUST-11615,0,Yes,Yes,12,One year,Fiber optic,No internet service,Yes,Credit card,Yes,5,94.77,1182.08,Yes
CUST-11616,0,Yes,No,57,One year,DSL,No,No,Bank transfer,Yes,4,65.14,3677.84,No
CUST-11617,1,No,No,37,One year,Fiber optic,No,No,Credit card,Yes,1,74.36,2765.0,No
CUST-11618,0,Yes,Yes,8,Month-to-month,No,Yes,No,Bank transfer,Yes,1,18.0,236.11,No
CUST-11619,1,No,Yes,72,One year,Fiber optic,No internet service,Yes,Bank transfer,No,3,67.29,4819.89,No
CUST-11620,1,Yes,No,19,Two year,Fiber optic,No,No,Bank transfer,Yes,5,100.19,1903.16,No
CUST-11621,1,No,Yes,0,One year,Fiber optic,No,No,Mailed check,No,3,79.8, ,Yes
CUST-11622,0,No,Yes,67,Month-to-month,No,No,No internet service,Bank transfer,Yes,5,31.3,2072.7,No
CUST-11623,1,No,No,1,One year,Fiber optic,,No,Bank transfer,Yes,6,99.63,170.16,No
CUST-11624,0,Yes,Yes,40,Month-to-month,Fiber optic,No internet service,No internet service,Electronic check,Yes,6,99.51,3961.49,Yes
CUST-11625,0,No,No,72,Month-to-month,Fiber optic,No,Yes,Bank transfer,Yes,4,92.61,6612.36,Yes
CUST-11626,0,No,No,42,Month-to-month,DSL,No,No,Electronic check,Yes,5,74.19,3094.98,No
CUST-11627,0,Yes,No,42,Two year,DSL,Yes,No,,Yes,1,43.99,1873.7,No
CUST-11628,0,Yes,Yes,28,Month-to-month,No,Yes,No,Electronic check,Yes,1,19.25,507.07,Yes
CUST-11629,0,Yes,No,9,Two year,Fiber optic,No,No,Electronic check,No,5,90.59,827.4,Yes
CUST-11630,0,Yes,No,41,Month-to-month,DSL,No,Yes,Electronic check,Yes,5,72.43,2992.13,No
CUST-11631,0,Yes,Yes,65,Month-to-month,DSL,No,Yes,Electronic check,No,2,41.38,2641.34,No
CUST-11632,1,Yes,No,6,Month-to-month,No,No internet service,No internet service,Electronic check,No,4,38.77,210.07,Yes
CUST-11633,0,Yes,No,64,One year,Fiber optic,No,No internet service,Electronic check,Yes,2,84.59,5427.72,No
CUST-11634,0,No,No,30,Month-to-month,Fiber optic,Yes,Yes,Mailed check,No,1,79.85,2423.6,Yes
CUST-11635,0,Yes,Yes,39,Month-to-month,DSL,No,No,Mailed check,No,3,62.75,2425.7,No
CUST-11636,0,Yes,Yes,12,Month-to-month,No,Yes,No,Credit card,No,3,39.88,484.63,No
CUST-11637,0,No,No,45,Month-to-month,No,No internet service,No,Credit card,No,5,26.02,1159.54,Yes
CUST-11638,0,Yes,No,13,Month-to-month,Fiber optic,No,No,Electronic check,Yes,6,106.68,1415.95,Yes
CUST-11639,0,Yes,No,19,Month-to-month,DSL,No,No internet service,Mailed check,No,6,73.98,1426.4,Yes
CUST-11640,0,Yes,Yes,52,Month-to-month,Fiber optic,No,No,Mailed check,Yes,1,82.51,4275.58,Yes
CUST-11641,0,Yes,No,3,Two year,No,No,No,Mailed check,Yes,6,39.95,138.99,No
CUST-11642,0,Yes,Yes,32,Month-to-month,No,No,No,Mailed check,No,4,27.48,862.86,No
CUST-11643,1,Yes,No,43,Month-to-month,No,Yes,No,Bank transfer,Yes,2,39.72,1726.25,No
CUST-11644,0,Yes,No,9,Month-to-month,Fiber optic,No,Yes,Bank transfer,No,4,82.44,760.81,Yes
CUST-11645,1,No,Yes,21,Month-to-month,DSL,No internet service,No internet service,Mailed check,Yes,1,47.63,1095.07,Yes
CUST-11646,0,No,Yes,25,One year,Fiber optic,Yes,Yes,Bank transfer,Yes,3,86.66,2153.05,No
CUST-11647,0,Yes,Yes,48,Month-to-month,No,No,No internet service,Electronic check,No,5,47.14,2257.07,Yes
CUST-11648,0,Yes,No,71,Month-to-month,DSL,Yes,No internet service,Credit card,Yes,6,78.47,5545.48,Yes
CUST-11649,1,Yes,No,61,One year,DSL,No,No,Credit card,Yes,2,55.34,3334.43,No
CUST-11650,1,No,No,13,Month-to-month,Fiber optic,Yes,No,Electronic check,No,2,72.67,926.45,Yes
CUST-11651,0,No,No,1,Two year,Fiber optic,No,Yes,Bank transfer,No,4,92.24,118.84,No
CUST-11652,0,Yes,No,3,Two year,No,Yes,No,Credit card,No,1,28.84,116.02,No
CUST-11653,0,Yes,No,43,Month-to-month,DSL,No,No,Mailed check,Yes,6,61.11,2639.56,No
CUST-11654,0,Yes,No,11,Month-to-month,DSL,Yes,Yes,Electronic check,No,2,62.51,675.78,No
CUST-11655,1,No,No,16,Month-to-month,DSL,No,Yes,Bank transfer,No,2,39.08,605.55,No
CUST-11656,0,No,No,61,Month-to-month,Fiber optic,Yes,No internet service,Mailed check,No,2,85.21,5161.14,No
CUST-11657,0,Yes,No,63,Month-to-month,Fiber optic,No,No,Electronic check,Yes,3,79.7,4998.82,Yes
CUST-11658,0,No,No,61,One year,Fiber optic,No internet service,No,Bank transfer,Yes,5,96.73,5848.72,No
CUST-11659,0,Yes,No,18,Month-to-month,Fiber optic,Yes,Yes,Mailed check,Yes,6,100.06,1855.39,Yes
CUST-11660,1,No,No,45,Month-to-month,DSL,No internet service,No,Electronic check,Yes,5,67.28,3101.09,Yes
CUST-11661,0,No,No,44,Month-to-month,Fiber optic,No,No,Credit card,Yes,4,90.71,3913.81,Yes
CUST-11662,0,Yes,Yes,13,Two year,No,No,No internet service,Electronic check,Yes,2,28.48,381.81,No
CUST-11663,0,Yes,No,40,Two year,Fiber optic,No,No,Mailed check,No,6,101.28,4062.11,Yes
CUST-11664,0,No,Yes,38,Month-to-month,DSL,Yes,Yes,Bank transfer,Yes,6,85.11,3242.53,Yes
CUST-11665,0,Yes,No,28,One year,Fiber optic,No,No,Electronic check,Yes,4,79.95,2214.89,Yes
CUST-11666,1,No,No,54,Month-to-month,DSL,Yes,Yes,Bank transfer,Yes,5,48.37,2652.88,No
CUST-11667,0,Yes,No,49,One year,DSL,No,No internet service,Bank transfer,No,2,51.51,2540.41,No
CUST-11668,0,No,Yes,38,One year,DSL,No,Yes,Mailed check,No,3,55.6,2154.16,No
CUST-11669,0,Yes,No,52,Two year,DSL,No internet service,Yes,Mailed check,Yes,5,65.23,3362.46,No
CUST-11670,0,Yes,No,55,Month-to-month,DSL,Yes,No,Credit card,No,3,52.94,2856.37,No
CUST-11671,0,Yes,No,41,Month-to-month,No,No internet service,Yes,Credit card,No,5,47.73,1974.33,No
CUST-11672,0,Yes,No,19,Two year,DSL,Yes,No,Electronic check,Yes,6,63.71,1171.97,Yes
CUST-11673,0,Yes,No,55,Month-to-month,Fiber optic,No,No,Mailed check,No,6,99.7,5525.68,No
CUST-11674,0,No,No,52,Month-to-month,No,No,No internet service,Mailed check,No,2,32.83,1622.1,Yes
CUST-11675,0,Yes,Yes,71,One year,Fiber optic,Yes,Yes,Credit card,Yes,3,85.4,6044.66,No
CUST-11676,0,Yes,No,10,One year,Fiber optic,Yes,No,Credit card,No,3,86.42,839.56,Yes
CUST-11677,0,Yes,No,30,One year,Fiber optic,No,No,Mailed check,Yes,4,93.7,2797.7,No
CUST-11678,0,Yes,Yes,67,One year,DSL,Yes,Yes,Credit card,No,5,67.82,4554.38,No
CUST-11679,0,No,No,37,One year,Fiber optic,No,No,Mailed check,No,2,76.92,2861.89,Yes
CUST-11680,0,No,No,68,Month-to-month,Fiber optic,No internet service,No internet service,Electronic check,No,2,81.92,5596.15,Yes
CUST-11681,1,Yes,No,0,One year,No,No,No internet service,Bank transfer,No,2,32.6, ,No
CUST-11682,0,No,No,2,One year,No,Yes,No internet service,Mailed check,Yes,5,47.84,88.82,No
CUST-11683,0,No,No,58,Two year,No,Yes,No,Bank transfer,Yes,6,36.73,2214.69,No
CUST-11684,0,No,Yes,26,Month-to-month,Fiber optic,Yes,No,Mailed check,No,1,73.4,1963.88,Yes
CUST-11685,0,Yes,No,37,Month-to-month,Fiber optic,No,No internet service,Credit card,Yes,6,90.61,3340.09,Yes
CUST-11686,0,Yes,No,31,One year,No,No,Yes,Credit card,Yes,1,27.87,858.5,No
CUST-11687,0,Yes,No,29,Month-to-month,No,No,No,Electronic check,No,4,42.36,1215.12,No
CUST-11688,0,No,No,68,Month-to-month,Fiber optic,Yes,No,Mailed check,Yes,1,72.85,4968.33,No
CUST-11689,0,No,No,6,Two year,No,No,No internet service,Bank transfer,Yes,6,42.62,216.84,No
CUST-11690,1,Yes,No,56,Month-to-month,No,No,No internet service,Electronic check,Yes,5,46.08,2548.9,No
CUST-11691,0,Yes,Yes,64,Month-to-month,Fiber optic,No,Yes,Credit card,Yes,3,82.7,5206.11,No
CUST-11692,1,No,No,47,Month-to-month,DSL,No internet service,No,Bank transfer,No,5,76.06,3558.87,Yes
CUST-11693,1,No,No,28,Month-to-month,DSL,No,Yes,Electronic check,Yes,6,82.64,2356.51,Yes
CUST-11694,1,Yes,No,11,Two year,Fiber optic,No,No,Credit card,Yes,2,85.0,928.92,No
CUST-11695,0,No,Yes,49,Month-to-month,DSL,No internet service,No,Mailed check,No,4,64.4,3151.75,No
CUST-11696,0,Yes,No,34,Month-to-month,Fiber optic,No,Yes,Electronic check,Yes,2,89.95,3069.43,Yes
CUST-11697,0,Yes,Yes,10,Month-to-month,Fiber optic,No,No internet service,Electronic check,No,5,93.94,899.31,Yes
CUST-11698,0,No,No,26,Month-to-month,No,No,No,Bank transfer,Yes,4,35.12,914.13,No
CUST-11699,1,No,No,70,Month-to-month,No,No,No,Credit card,Yes,5,38.45,2727.11,No
CUST-11700,0,No,Yes,19,Month-to-month,Fiber optic,,No internet service,Mailed check,Yes,4,83.78,1604.08,Yes
CUST-11701,0,Yes,No,13,Month-to-month,Fiber optic,No,No,Electronic check,No,4,87.96,1182.61,Yes
CUST-11702,0,Yes,No,49,Month-to-month,DSL,No,No,Electronic check,No,1,52.28,2612.29,No
CUST-11703,0,Yes,Yes,14,Month-to-month,Fiber optic,No,Yes,Bank transfer,Yes,6,88.51,1265.64,Yes
CUST-11704,0,Yes,No,67,Month-to-month,DSL,No,Yes,Mailed check,Yes,2,51.31,3409.24,No
CUST-11705,0,Yes,No,62,Month-to-month,Fiber optic,No internet service,Yes,Mailed check,Yes,3,84.78,5242.59,No
CUST-11706,1,Yes,Yes,71,Month-to-month,No,Yes,No,Electronic check,Yes,4,41.86,3049.32,Yes
CUST-11707,0,Yes,No,66,Month-to-month,Fiber optic,Yes,No,Mailed check,Yes,6,96.84,6404.01,Yes
CUST-11708,0,Yes,No,17,Month-to-month,Fiber optic,No,No,Bank transfer,No,4,89.47,1528.23,Yes
CUST-11709,0,Yes,Yes,15,Month-to-month,Fiber optic,Yes,No,Mailed check,No,2,71.57,1039.15,Yes
CUST-11710,1,No,Yes,25,One year,No,No,Yes,Electronic check,Yes,2,23.53,584.59,No
CUST-11711,0,Yes,No,34,Month-to-month,Fiber optic,Yes,No,Mailed check,Yes,2,78.63,2702.07,Yes
CUST-11712,0,No,No,64,One year,Fiber optic,No,No internet service,Mailed check,Yes,4,91.06,5828.43,No
CUST-11713,0,No,No,53,One year,DSL,No,Yes,Mailed check,Yes,5,68.89,3630.39,No
CUST-11714,1,No,No,47,Month-to-month,Fiber optic,Yes,No,Electronic check,No,5,87.41,4096.77,No
CUST-11715,0,Yes,No,64,Month-to-month,DSL,Yes,Yes,Electronic check,No,5,66.08,4276.79,No
CUST-11716,0,Yes,No,47,Month-to-month,Fiber optic,No,No,Mailed check,Yes,5,101.57,4800.5,No
CUST-11717,1,No,No,27,Month-to-month,Fiber optic,No,No,Electronic check,Yes,6,100.27,2728.65,Yes
CUST-11718,0,No,No,30,Month-to-month,DSL,No,Yes,Bank transfer,Yes,6,71.02,2148.24,Yes
CUST-11719,0,Yes,No,37,Month-to-month,Fiber optic,Yes,No,Mailed check,Yes,2,72.84,2647.76,Yes
CUST-11720,0,Yes,No,6,Two year,DSL,No,No internet service,Electronic check,No,2,49.72,309.21,Yes
CUST-11721,0,No,No,54,Month-to-month,DSL,Yes,Yes,Bank transfer,No,1,49.54,2717.88,No
CUST-11722,0,Yes,No,47,One year,DSL,Yes,No,Mailed check,No,2,55.66,2605.58,No
CUST-11723,0,No,Yes,53,One year,DSL,No internet service,No,Electronic check,No,4,66.39,3557.77,No
CUST-11724,0,Yes,No,38,Month-to-month,No,Yes,Yes,Credit card,Yes,4,40.33,1554.35,No
CUST-11725,0,Yes,No,57,Two year,No,Yes,No,Mailed check,No,6,44.78,2585.57,No
CUST-11726,0,No,Yes,69,Two year,Fiber optic,No internet service,No,Credit card,No,4,84.93,5862.21,No
CUST-11727,0,Yes,Yes,41,Month-to-month,Fiber optic,No,Yes,Electronic check,Yes,6,109.28,4515.94,Yes
CUST-11728,0,No,No,32,Month-to-month,Fiber optic,No,No internet service,Credit card,Yes,4,84.66,2650.53,No
CUST-11729,1,Yes,No,7,Month-to-month,No,No,No,Credit card,No,6,39.25,276.08,No
CUST-11730,0,Yes,No,56,Month-to-month,Fiber optic,No internet service,No,Electronic check,No,5,82.67,4658.04,Yes
CUST-11731,0,No,No,65,Month-to-month,DSL,Yes,Yes,Mailed check,Yes,3,56.38,3676.55,No
CUST-11732,0,Yes,No,51,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,No,6,102.64,5278.46,No
CUST-11733,0,Yes,No,63,Month-to-month,No,No internet service,No,Mailed check,No,6,43.54,2736.74,No
CUST-11734,0,No,Yes,62,One year,DSL,No internet service,No,Mailed check,No,2,62.87,3876.04,No
CUST-11735,0,No,No,58,Month-to-month,Fiber optic,No internet service,Yes,Credit card,Yes,2,78.96,4514.12,No
CUST-11736,0,No,Yes,36,Month-to-month,Fiber optic,No,No,Bank transfer,Yes,1,81.16,2910.84,Yes
CUST-11737,0,Yes,No,7,Month-to-month,Fiber optic,No internet service,No,Credit card,No,6,92.45,667.82,Yes
CUST-11738,0,Yes,No,0,One year,Fiber optic,No,No,Credit card,Yes,3,79.05, ,Yes
CUST-11739,0,No,No,14,One year,Fiber optic,No,No internet service,Credit card,Yes,4,88.55,1183.73,Yes
CUST-11740,0,Yes,No,31,Month-to-month,No,No internet service,No,Bank transfer,No,2,31.9,1035.91,No
CUST-11741,1,Yes,No,54,One year,No,Yes,No,Bank transfer,Yes,3,32.43,1712.24,No
CUST-11742,0,No,Yes,33,Month-to-month,DSL,Yes,No,Credit card,Yes,3,60.25,1983.4,Yes
CUST-11743,0,Yes,Yes,1,One year,No,No,No,Bank transfer,No,4,41.53,18.78,No
CUST-11744,0,Yes,Yes,15,One year,Fiber optic,No internet service,No internet service,Electronic check,Yes,2,70.48,1073.89,Yes
CUST-11745,0,Yes,Yes,71,Month-to-month,Fiber optic,Yes,No internet service,Bank transfer,No,5,90.45,6425.71,Yes
CUST-11746,0,Yes,No,72,One year,Fiber optic,No internet service,No,Electronic check,Yes,3,80.39,5815.2,No
CUST-11747,0,No,No,27,Two year,No,No,No,Credit card,Yes,2,26.18,780.61,No
CUST-11748,0,No,No,58,One year,Fiber optic,No,No internet service,Bank transfer,Yes,1,76.94,4478.43,No
CUST-11749,0,Yes,No,52,Month-to-month,DSL,No,No internet service,Mailed check,Yes,1,46.47,2393.37,No
CUST-11750,0,Yes,Yes,67,One year,DSL,,Yes,Electronic check,Yes,2,41.97,2830.43,No
CUST-11751,0,No,Yes,64,Month-to-month,DSL,Yes,Yes,Mailed check,No,5,66.08,4306.93,No
CUST-11752,0,Yes,No,45,One year,Fiber optic,No,No,Mailed check,No,6,90.61,4103.7,No
CUST-11753,0,No,No,28,Two year,DSL,Yes,No internet service,Bank transfer,Yes,6,74.98,2137.27,No
CUST-11754,1,No,No,45,Month-to-month,Fiber optic,No internet service,No internet service,Bank transfer,Yes,2,83.83,3708.61,No
CUST-11755,0,No,Yes,23,Month-to-month,Fiber optic,No internet service,No internet service,Mailed check,No,4,74.95,1739.33,No
CUST-11756,1,Yes,No,25,Month-to-month,No,Yes,Yes,Electronic check,Yes,2,24.35,598.03,No
